date,open,high,low,close,Volume ETH,Volume USDT
9/1/2020 0:00,433.8,488.84,429.03,475.4,1751354.577,813662129.7
9/2/2020 0:00,475.4,481.39,420,439.5,1880642.469,844475154.7
9/3/2020 0:00,439.5,450.7,372,381.4,2408569.342,995567239
9/4/2020 0:00,381.35,400.21,357,385.26,1806488.225,696658932.1
9/5/2020 0:00,385.3,395,308.42,335.01,2777166.514,967730464.9
9/6/2020 0:00,335.04,360,316.1,352.8,2017811.147,691925087.4
9/7/2020 0:00,352.85,358.51,323,353.59,1740618.425,596754172.7
9/8/2020 0:00,353.59,356.58,325.38,337.39,1400246.83,476444912.5
9/9/2020 0:00,337.41,359,330.51,350.85,879760.5626,304910633.8
9/10/2020 0:00,350.85,377.25,349.91,367.93,1134287.611,416598205.7
9/11/2020 0:00,367.93,375.27,355.49,373.63,844017.5997,308822715.1
9/12/2020 0:00,373.62,388.57,364.73,387.78,766542.3164,287133871.3
9/13/2020 0:00,387.78,390.43,350,366.42,989195.6905,367969518.5
9/14/2020 0:00,366.43,384.64,355.73,377.12,1042059.623,387238794.7
9/15/2020 0:00,377.12,382.47,362.34,364.06,883856.3301,328317009.6
9/16/2020 0:00,364.05,373.45,355,365.11,841709.9894,306622238.1
9/17/2020 0:00,365.04,394.14,363.3,389.36,1256300.411,479026710.9
9/18/2020 0:00,389.35,392.58,375.33,384.39,804194.4722,308748579.8
9/19/2020 0:00,384.4,388.72,377,385.25,570908.3355,218785730.1
9/20/2020 0:00,385.25,385.45,365,371.04,693164.4014,259700927.5
9/21/2020 0:00,371.04,376.8,331,340.36,1283946.031,452134893.6
9/22/2020 0:00,340.31,346.91,335.34,344.21,842731.1288,288166815.5
9/23/2020 0:00,344.18,344.65,313.29,320.72,940904.4976,313808761.1
9/24/2020 0:00,320.72,353.1,316.67,348.97,1071705.097,360708689.4
9/25/2020 0:00,348.97,358,337.58,351.92,860643.7792,298266918.8
9/26/2020 0:00,351.93,356.4,345.88,353.92,530879.2076,186812160.4
9/27/2020 0:00,353.95,362.14,347.24,357.49,569568.5504,202411362.7
9/28/2020 0:00,357.58,368.2,351.7,353.96,757758.4304,273063157.8
9/29/2020 0:00,353.91,360.63,350.45,359.79,585143.1689,208028826.5
9/30/2020 0:00,359.78,361.5,351.56,359.83,498943.2323,177784824.5
10/1/2020 0:00,359.83,370.45,345.51,352.85,758349.3196,271468849.8
10/2/2020 0:00,352.83,354.55,334.24,345.6,733571.8421,251829017.5
10/3/2020 0:00,345.6,351,343.7,345.95,303595.719,105401893.4
10/4/2020 0:00,345.94,354.45,343.81,352.37,343932.9171,119961274.7
10/5/2020 0:00,352.34,356.1,348.54,353.62,376740.3069,132656713
10/6/2020 0:00,353.63,355.1,336.8,340.75,640063.2695,221765553.6
10/7/2020 0:00,340.8,342.85,332.18,341.58,541928.8638,183873686.4
10/8/2020 0:00,341.58,353.32,334.21,350.95,631794.8756,217322067
10/9/2020 0:00,350.94,368.33,347.32,365.02,650478.1934,232878561.9
10/10/2020 0:00,365.01,378.4,364.71,370.52,591005.3213,220607973
10/11/2020 0:00,370.51,377.6,368.87,374.16,373318.2378,139329772.5
10/12/2020 0:00,374.17,394.8,365.58,386.51,844422.6544,320587055.5
10/13/2020 0:00,386.51,387.75,374.51,381.04,645141.9139,246276552
10/14/2020 0:00,381.05,387.41,373.13,378.69,569557.8294,216288027
10/15/2020 0:00,378.69,381.79,369.85,377.64,634038.0945,238396852.8
10/16/2020 0:00,377.63,379.83,361.18,365.5,654029.364,241127894.7
10/17/2020 0:00,365.5,370.46,363.36,368.32,285578.2454,104838880.5
10/18/2020 0:00,368.31,378.64,367.1,378.11,323468.471,120818450.6
10/19/2020 0:00,378.12,384.32,372.5,379.3,577252.9027,218372640
10/20/2020 0:00,379.3,380.73,365.27,368.52,617309.8168,229928443.8
10/21/2020 0:00,368.53,401.49,367.74,390.38,1221663.638,472488832.7
10/22/2020 0:00,390.31,420.73,390.21,413.98,1095897.207,447211002.5
10/23/2020 0:00,413.94,419.33,401.3,409.11,727832.3224,299943190.9
10/24/2020 0:00,409.19,416.66,407,412.14,419236.8711,172799824.7
10/25/2020 0:00,412.14,417.4,402.5,405.86,415586.9761,170054743.3
10/26/2020 0:00,405.85,411.11,382.3,392.52,895142.6727,356208480.6
10/27/2020 0:00,392.52,410.25,389.9,403.45,754244.3755,302522886.8
10/28/2020 0:00,403.41,409.2,380.52,388.23,855275.4688,335751199.3
10/29/2020 0:00,388.22,393.72,380.52,387.13,573096.0142,222669504.9
10/30/2020 0:00,387.12,391.97,373.29,382.49,771750.7475,294342546
10/31/2020 0:00,382.59,394.88,379.9,386.46,467453.8105,181136851.5
11/1/2020 0:00,386.44,398.29,384.61,396.67,438952.9557,171238317.7
11/2/2020 0:00,396.68,404.5,377.92,383.02,779968.5796,304223545.9
11/3/2020 0:00,383.01,390,370.23,387.88,752954.3711,286291774
11/4/2020 0:00,387.88,408.39,376.47,402.49,1157064.351,454481208.4
11/5/2020 0:00,402.5,420.4,396.14,416.69,1475139.773,601591250.4
11/6/2020 0:00,416.73,458.27,414.76,455.91,1682440.96,736015135.6
11/7/2020 0:00,455.91,468.28,424.14,435.21,1653416.596,743871175.8
11/8/2020 0:00,435.2,460.1,431.99,454.3,840908.4684,375679148.2
11/9/2020 0:00,454.29,459.1,433.09,444.32,1099213.246,491928165
11/10/2020 0:00,444.32,455,438.7,450.34,866872.4111,388190148.2
11/11/2020 0:00,450.34,476.25,449.28,463.09,1205782.843,559228791.9
11/12/2020 0:00,463.09,470,451.2,462.39,990776.6291,455971309.2
11/13/2020 0:00,462.48,478.01,457.12,476.43,976665.0975,456232937.2
11/14/2020 0:00,476.42,477.47,452,460.89,735252.7854,340142257.2
11/15/2020 0:00,460.9,462.89,440.19,448.08,665217.5667,301406126.5
11/16/2020 0:00,448.07,466,445.45,460.55,812060.4464,370889706.7
11/17/2020 0:00,460.51,484.88,459.8,482.15,1151573.375,544239665.4
11/18/2020 0:00,482.11,495.31,456.6,478.41,1477696.291,706704397.4
11/19/2020 0:00,478.43,480.75,464.86,471.25,817418.5269,387199111.4
11/20/2020 0:00,471.26,514.4,470.65,510.12,1516361.907,756660192.9
11/21/2020 0:00,510.12,553.32,502.82,552.35,1548851.291,815402228.5
11/22/2020 0:00,552.42,580.88,511.28,560.03,1850317.936,1014064539
11/23/2020 0:00,560.03,610.85,550.12,608.58,2076008.848,1218150934
11/24/2020 0:00,608.58,623,585,604.97,1606450.492,976376501.3
11/25/2020 0:00,604.98,606,553.83,569.5,1219440.027,716972340.7
11/26/2020 0:00,569.38,577.14,481,519.83,2683460.742,1386030255
11/27/2020 0:00,519.83,530.62,493.72,518.68,1088064.281,558985308.9
11/28/2020 0:00,518.59,547.94,506.59,537.52,900508.6143,475169074.7
11/29/2020 0:00,537.5,576.9,530.32,576.3,855276.4666,471629262.2
11/30/2020 0:00,576.32,616.85,570.07,616.66,1501989.454,895373784.8
12/1/2020 0:00,616.65,635.7,560,585.26,2163875.814,1300668283
12/2/2020 0:00,585.26,604.93,575,596.89,1069538.656,632858653.2
12/3/2020 0:00,596.88,623.44,585.82,615.85,935687.9172,568024618.9
12/4/2020 0:00,615.84,620,565.82,567.24,1052452.787,624543865.9
12/5/2020 0:00,567.24,597.11,560.88,596.8,701567.9556,410382624.7
12/6/2020 0:00,596.82,607.5,583,601.54,602496.9634,359236400.3
12/7/2020 0:00,601.59,603.15,584.22,591.28,498329.3759,295598087
12/8/2020 0:00,591.27,595,549.22,554.94,804443.0072,461781203.2
12/9/2020 0:00,554.92,578.08,530.43,573.09,997192.1674,555142155.9
12/10/2020 0:00,573.2,575.7,548.11,558.99,608414.5147,341352126.3
12/11/2020 0:00,558.99,560.8,535.5,544.43,768921.7832,419607430.5
12/12/2020 0:00,544.46,574,543.1,568.04,573913.9531,320867352.5
12/13/2020 0:00,568.09,595,563.22,590.7,657794.4616,383072560.4
12/14/2020 0:00,590.81,591.48,575.6,586.29,493012.0271,288110224
12/15/2020 0:00,586.29,597.2,578.58,588.64,569270.5201,334543178.4
12/16/2020 0:00,588.78,640,580.71,637.18,1185588.051,725009244.4
12/17/2020 0:00,637.18,676.25,625.76,642.7,2006130.02,1307445033
12/18/2020 0:00,642.71,664.61,629.4,653.85,1000012.98,646217791.2
12/19/2020 0:00,653.76,669.95,645.42,658.03,858803.8846,564029933.3
12/20/2020 0:00,658.05,661.39,621.01,638.18,823958.2284,533109285.7
12/21/2020 0:00,638.1,648,595.9,607.58,843251.1657,524208673.9
12/22/2020 0:00,607.68,637.73,588,636.45,918851.2565,563872004.6
12/23/2020 0:00,636.41,638.44,551.28,585.56,1208807.365,733443630.4
12/24/2020 0:00,585.48,615.02,565.43,612.31,886335.8633,519843557
12/25/2020 0:00,612.31,634.24,604.28,626.82,798009.6292,494089140.9
12/26/2020 0:00,626.78,652.91,615.26,637.44,958585.5065,607664782
12/27/2020 0:00,637.44,717.13,625,685.11,1859968.15,1247547957
12/28/2020 0:00,685.1,748.09,681.04,730.41,1627154.393,1180438285
12/29/2020 0:00,730.4,740.78,689.2,732,1106876.359,794643540.5
12/30/2020 0:00,732,758.74,716.62,752.17,1008574.099,743546676.8
12/31/2020 0:00,752.17,755.74,722,736.42,863375.5798,638503822.4
1/1/2021 0:00,736.42,749,714.29,728.91,675114.0933,496072043.8
1/2/2021 0:00,728.91,787.69,714.91,774.56,1352618.577,1024472183
1/3/2021 0:00,774.44,1011.07,768.71,978.28,2813603.886,2522411860
1/4/2021 0:00,978.33,1162.97,890,1041.43,4245010.94,4303634203
1/5/2021 0:00,1041.45,1134.6,974.45,1099.56,2706995.675,2857050280
1/6/2021 0:00,1100.16,1213,1057.26,1208.42,2390136.593,2725262121
1/7/2021 0:00,1208.75,1289,1131,1224.87,1972922.821,2406219891
1/8/2021 0:00,1224.86,1273.75,1065,1216.93,2131172.923,2543427453
1/9/2021 0:00,1216.72,1304.37,1171.36,1276,1448871.115,1780137376
1/10/2021 0:00,1276,1348.33,1170,1254.25,1951179.35,2517791852
1/11/2021 0:00,1254.24,1260,915,1087.01,4068784.657,4290593990
1/12/2021 0:00,1087,1150.02,1006.33,1050.16,2302645.341,2491067093
1/13/2021 0:00,1050.36,1137.65,987.48,1129.89,1564202.391,1664178969
1/14/2021 0:00,1129.79,1247.55,1086.7,1231.62,1555737.386,1825860914
1/15/2021 0:00,1231.89,1256.98,1069.42,1168.53,1944038.837,2302781119
1/16/2021 0:00,1168.48,1298,1151.77,1227.83,1575384.438,1927453175
1/17/2021 0:00,1227.83,1269.02,1165,1232.45,1317285.006,1606424365
1/18/2021 0:00,1232.5,1260.75,1182.58,1258.45,998050.1107,1223628041
1/19/2021 0:00,1258.52,1438.3,1251.49,1365.36,2278852.558,3120980924
1/20/2021 0:00,1365.36,1407.93,1235.42,1376.99,2219137.621,2931656296
1/21/2021 0:00,1376.72,1390,1086,1110.96,2254164.804,2787012515
1/22/2021 0:00,1111.98,1273.79,1042.31,1232.62,2020593.217,2360267831
1/23/2021 0:00,1232.61,1272.44,1195.9,1233.6,1009545.083,1250575692
1/24/2021 0:00,1233.46,1398.83,1220,1392.51,1510879.538,1996765628
1/25/2021 0:00,1392.19,1475,1293.69,1317.88,1885441.313,2644267237
1/26/2021 0:00,1317.6,1378.49,1244.56,1365.97,1682923.658,2216751668
1/27/2021 0:00,1366.54,1373.9,1207,1239.03,2009772.084,2554649901
1/28/2021 0:00,1238.93,1360,1217.23,1329.69,1365269.72,1790490878
1/29/2021 0:00,1329.44,1436.9,1285.35,1379.5,2253963.187,3077996801
1/30/2021 0:00,1379.56,1406,1326.41,1378.05,1040042.236,1414231403
1/31/2021 0:00,1378.04,1380.74,1281.12,1312.55,958704.8557,1276842260
2/1/2021 0:00,1312.45,1377.99,1269.99,1374.17,1096397.919,1449463767
2/2/2021 0:00,1374.09,1547.9,1360.28,1511.87,1944227.999,2821617332
2/3/2021 0:00,1511.93,1669.35,1508.39,1664.49,1535869.888,2418887042
2/4/2021 0:00,1664.67,1695.2,1554.44,1595.67,1646502.33,2693099602
2/5/2021 0:00,1595.53,1760.49,1591,1719.19,1194123.299,2011685911
2/6/2021 0:00,1718.95,1743.67,1642.94,1676.35,1149808.331,1940057858
2/7/2021 0:00,1676.35,1693,1490.46,1611.62,1281734.868,2044371589
2/8/2021 0:00,1611.46,1775.57,1563.89,1750.15,1339777.095,2255426926
2/9/2021 0:00,1749.68,1821.88,1708.49,1769.13,1185071.896,2080818892
2/10/2021 0:00,1769.14,1837.86,1680,1740.78,1219932.255,2149076144
2/11/2021 0:00,1740.76,1819,1703.44,1785.62,735079.827,1301681872
2/12/2021 0:00,1785.83,1864.88,1739.88,1840.26,909600.2065,1635426868
2/13/2021 0:00,1840.24,1871.72,1765,1814.96,767589.0729,1395594093
2/14/2021 0:00,1815.25,1850,1784.11,1800.42,675261.7787,1230043295
2/15/2021 0:00,1800.03,1835.72,1655.67,1779.25,1053474.579,1860338372
2/16/2021 0:00,1779.33,1827.28,1724,1781.99,817493.4751,1455884892
2/17/2021 0:00,1781.99,1855,1733.01,1849.88,795711.6331,1437546813
2/18/2021 0:00,1849.7,1950.5,1849.69,1939.61,937227.1019,1787383532
2/19/2021 0:00,1938.91,1972.82,1891,1955,793404.4115,1533991632
2/20/2021 0:00,1955.46,2042.34,1803.14,1913,1261315.813,2493836246
2/21/2021 0:00,1912.9,1976.31,1883.01,1933.53,756568.1974,1467970937
2/22/2021 0:00,1933.54,1936.29,1551,1777.58,1807244.981,3200483177
2/23/2021 0:00,1777.42,1782.39,1355,1577.89,2547837.821,3931407908
2/24/2021 0:00,1577.79,1712.7,1500.2,1623.39,1384388.817,2261264845
2/25/2021 0:00,1623.16,1671.59,1459.16,1481.75,1032670.794,1650582277
2/26/2021 0:00,1482.08,1562.25,1400,1444.59,1355973.294,2004016547
2/27/2021 0:00,1444.56,1529,1425,1458.13,927423.0475,1375946816
2/28/2021 0:00,1458.27,1468.75,1293.18,1419.18,1410207.563,1929140047
3/1/2021 0:00,1418.67,1572,1409.91,1569.86,1094695.178,1642627276
3/2/2021 0:00,1570,1602.9,1455.52,1486.78,1061142.387,1627312283
3/3/2021 0:00,1486.79,1656.94,1475.47,1567.69,1054846.315,1676300215
3/4/2021 0:00,1567.68,1624.87,1506.36,1539.23,946365.6709,1476463518
3/5/2021 0:00,1539.22,1548.96,1441.66,1528.31,910786.2898,1355798089
3/6/2021 0:00,1528.08,1671.58,1513.03,1650.35,1013300.939,1611851702
3/7/2021 0:00,1650.68,1734.16,1630.35,1726.16,848470.7814,1414988218
3/8/2021 0:00,1726.46,1843.59,1664.96,1833.18,1149711.4,1995142129
3/9/2021 0:00,1833.22,1870.77,1798.2,1870.51,857229.4786,1570286249
3/10/2021 0:00,1870.5,1877.69,1757,1795.12,937230.6283,1706230875
3/11/2021 0:00,1795.28,1846.7,1725,1825.78,909011.4961,1627027458
3/12/2021 0:00,1825.78,1841.88,1719.72,1766.1,869564.6361,1542873062
3/13/2021 0:00,1766.13,1944.3,1727.75,1922.35,926283.2264,1718553132
3/14/2021 0:00,1922.35,1933.1,1836,1848.1,637963.6363,1200354206
3/15/2021 0:00,1848.1,1891.76,1730,1793.48,1025326.797,1842608873
3/16/2021 0:00,1793.99,1819.5,1711.68,1805.12,764993.4015,1360127230
3/17/2021 0:00,1805.01,1838.88,1741.18,1823.58,658349.4484,1177718487
3/18/2021 0:00,1823.58,1850,1759.04,1776.08,603721.6106,1092346827
3/19/2021 0:00,1775.92,1840.61,1733.47,1809.1,500258.4288,901801564.2
3/20/2021 0:00,1809.01,1868.83,1800.86,1806.1,451556.1064,828404987.7
3/21/2021 0:00,1806.57,1817.16,1747,1782.98,465953.9875,830951276.5
3/22/2021 0:00,1783.23,1807.51,1655.15,1680.97,582727.4908,1019780399
3/23/2021 0:00,1681.17,1721.17,1650,1668.08,577213.9959,975522491.1
3/24/2021 0:00,1668.2,1740.86,1536.92,1581.84,753834.5239,1251031751
3/25/2021 0:00,1581.88,1622,1549.4,1585.74,701697.0026,1115502880
3/26/2021 0:00,1585.83,1699.93,1585.79,1698.84,515470.9291,844707873.9
3/27/2021 0:00,1698.84,1732.67,1666.41,1712.63,443845.4996,753555521.6
3/28/2021 0:00,1712.52,1725.66,1661.4,1687.01,348895.5131,592836644.6
3/29/2021 0:00,1687.16,1841,1677.85,1816.74,647724.4639,1148231089
3/30/2021 0:00,1816.76,1859.13,1786.3,1840.46,568842.0053,1039262033
3/31/2021 0:00,1840.41,1947.29,1768.15,1919.37,746995.8591,1387448330
4/1/2021 0:00,1919.37,1984.77,1885.02,1968.05,741585.0727,1438751531
4/2/2021 0:00,1968.05,2146,1948.48,2133.69,846197.9322,1719752063
4/3/2021 0:00,2133.69,2138.12,1996.3,2008.52,770176.3219,1601516391
4/4/2021 0:00,2008.59,2091.83,1975.24,2075.69,514345.7655,1050448906
4/5/2021 0:00,2075.7,2130.64,2002.15,2107.38,684923.6149,1419084946
4/6/2021 0:00,2107.43,2151,2044.65,2112.21,673386.0558,1420490813
4/7/2021 0:00,2112.22,2129.01,1930.01,1963.47,892984.9042,1798606574
4/8/2021 0:00,1963.46,2084.61,1947.35,2080.46,501355.998,1015796231
4/9/2021 0:00,2080.39,2100,2047.57,2066.87,426387.4379,885134116
4/10/2021 0:00,2067.19,2200,2058,2133.49,655458.2089,1405364882
4/11/2021 0:00,2133.49,2165.02,2113.4,2151.36,392265.5077,839653140.9
4/12/2021 0:00,2151.42,2203.46,2102,2137.69,579093.3569,1244982957
4/13/2021 0:00,2137.86,2318,2135.53,2299.19,782608.6209,1745821662
4/14/2021 0:00,2299.19,2447.29,2281.33,2432.6,972931.6087,2294753431
4/15/2021 0:00,2432.59,2543.47,2400,2514.04,681950.9665,1680063464
4/16/2021 0:00,2514.04,2548.29,2300,2422.67,999163.7521,2418566593
4/17/2021 0:00,2422.38,2495,2310,2317.6,624232.2557,1504895145
4/18/2021 0:00,2317.65,2340,1946.8,2235.64,1475383.692,3190809323
4/19/2021 0:00,2235.65,2300,2080,2161.12,820592.2656,1800575928
4/20/2021 0:00,2161.12,2346.62,2055,2330.03,992240.809,2181209665
4/21/2021 0:00,2330.26,2469.54,2235.16,2357.06,1177885.862,2771995884
4/22/2021 0:00,2357.06,2644.47,2303.44,2397.94,2220753.097,5508778906
4/23/2021 0:00,2397.94,2442.89,2107,2367.39,2532242.442,5719925452
4/24/2021 0:00,2367.39,2368.74,2154.8,2213.35,997688.9462,2246912953
4/25/2021 0:00,2214.08,2356.64,2168,2320.49,857517.3822,1948978895
4/26/2021 0:00,2320.44,2542.8,2303.64,2532.6,1076469.014,2652330345
4/27/2021 0:00,2532.06,2680,2480.29,2666.13,771728.4645,1995139024
4/28/2021 0:00,2666.13,2760,2559.44,2748.24,999383.1852,2673547154
4/29/2021 0:00,2748.23,2798,2668,2757.04,863890.0107,2366133509
4/30/2021 0:00,2757.04,2798.3,2723.09,2772.42,695339.2048,1917297701
5/1/2021 0:00,2772.42,2954.28,2743.41,2944.77,690260.0774,1979833188
5/2/2021 0:00,2944.83,2985,2852.26,2949.56,571982.5445,1672310882
5/3/2021 0:00,2949.33,3454,2949.32,3431.04,1329088.063,4243786480
5/4/2021 0:00,3431.04,3527,3160,3239.01,1826039.386,6103102521
5/5/2021 0:00,3239.01,3549.34,3200.23,3524.26,1174816.736,3955994777
5/6/2021 0:00,3524.33,3605.4,3376.47,3489.73,920592.5771,3213427395
5/7/2021 0:00,3489.74,3587,3353.23,3479.53,760544.6478,2641740668
5/8/2021 0:00,3479.79,3958.33,3449.27,3910.26,1130467.549,4170897764
5/9/2021 0:00,3910.26,3983.65,3726.08,3923.95,1000401.008,3885039043
5/10/2021 0:00,3923.95,4208,3650,3945.88,1505897.926,6079977785
5/11/2021 0:00,3946.63,4180.22,3771.64,4173.45,1095927.104,4350260232
5/12/2021 0:00,4173.46,4372.72,3701.58,3823.21,1601842.74,6673102684
5/13/2021 0:00,3810.15,4034.77,3500,3717.91,2068708.174,7846531159
5/14/2021 0:00,3717.92,4173.28,3691.35,4075.01,1153390.426,4569415542
5/15/2021 0:00,4075.02,4134.05,3632,3646.68,1039174.881,4030586493
5/16/2021 0:00,3646.24,3879,3343.06,3582.1,1324065.659,4788918305
5/17/2021 0:00,3581.81,3587.06,3102,3282.51,1904012.44,6401071581
5/18/2021 0:00,3282.25,3565.71,3240,3375.07,1287110.841,4392873872
5/19/2021 0:00,3375.08,3441.73,1888,2438.92,4309836.319,11641524167
5/20/2021 0:00,2438.92,2990.05,2155,2768.62,2942777.93,7750201899
5/21/2021 0:00,2767.87,2938.54,2101,2430.98,2727031.935,6898701129
5/22/2021 0:00,2430.98,2485,2145,2294.87,1684318.012,3934313840
5/23/2021 0:00,2295.45,2381.57,1728.74,2096.39,2914548.731,5907260140
5/24/2021 0:00,2096.63,2675,2079.94,2648.43,2186632.922,5180244967
5/25/2021 0:00,2647.92,2750,2378.54,2705.11,2115349.504,5442737549
5/26/2021 0:00,2705.1,2910,2643,2884.94,1583799.593,4416389129
5/27/2021 0:00,2884.82,2889.74,2633.68,2742.23,1099029.912,3033719144
5/28/2021 0:00,2742.23,2762.45,2327.38,2412.1,1554584.614,3934662309
5/29/2021 0:00,2412.34,2574.27,2204.1,2278.74,1379427.189,3288804155
5/30/2021 0:00,2278.74,2476.42,2180.53,2385.98,1151113.199,2726606139
5/31/2021 0:00,2385.82,2720,2271.44,2706.15,1307958.041,3277131772
6/1/2021 0:00,2706.15,2740,2523.74,2634.57,1179577.108,3081355011
6/2/2021 0:00,2634.31,2802.99,2550,2706.22,970070.5356,2616566302
6/3/2021 0:00,2706.21,2891.95,2662.4,2857.25,1024290.894,2874856613
6/4/2021 0:00,2857.25,2860,2552,2689.51,1188314.112,3175186750
6/5/2021 0:00,2689.54,2816.87,2552.23,2627.73,961824.1241,2575726370
6/6/2021 0:00,2627.63,2745,2614,2711.92,673792.6937,1814112038
6/7/2021 0:00,2711.92,2847.55,2570,2592.05,1152128.079,3149245177
6/8/2021 0:00,2592.05,2620.99,2304.91,2507.23,1693747.428,4201646663
6/9/2021 0:00,2507.43,2626.63,2405.28,2610.18,1276718.24,3223323188
6/10/2021 0:00,2610.2,2624.46,2425.11,2471.09,741237.4993,1874571746
6/11/2021 0:00,2471.01,2497.99,2321.37,2354.01,587364.2736,1424975262
6/12/2021 0:00,2354.09,2454.53,2256.22,2370.74,767439.4984,1807036944
6/13/2021 0:00,2370.64,2548.41,2308.41,2509.33,715948.7599,1724097564
6/14/2021 0:00,2509.33,2609.17,2461,2580.77,684183.5562,1730260219
6/15/2021 0:00,2580.58,2640,2507.7,2543.54,599826.6493,1548303436
6/16/2021 0:00,2543.55,2556.19,2351.18,2367.89,624741.7836,1533734359
6/17/2021 0:00,2368.02,2460.5,2306,2373.28,560667.5857,1338389545
6/18/2021 0:00,2373.28,2378,2139,2234.09,778905.202,1758827533
6/19/2021 0:00,2234.09,2278.82,2161.67,2164.67,496872.25,1104923869
6/20/2021 0:00,2165.34,2280.01,2040.68,2243.47,743883.6474,1599009751
6/21/2021 0:00,2243.49,2260.16,1865.54,1885.49,1629819.666,3252129522
6/22/2021 0:00,1885.27,1998,1700.48,1879.28,1695338.081,3158928001
6/23/2021 0:00,1879.29,2045,1821.95,1968.14,918612.3049,1817518229
6/24/2021 0:00,1967.95,2036.61,1884.79,1989.52,701231.6748,1377799767
6/25/2021 0:00,1989.53,2019.99,1791.22,1808.82,858808.5477,1612556879
6/26/2021 0:00,1808.97,1852.8,1717.32,1829.64,832315.149,1478550577
6/27/2021 0:00,1829.84,1984.5,1804.26,1982.28,696055.7931,1299521992
6/28/2021 0:00,1982.27,2145,1960.52,2084.41,1044244.683,2138998048
6/29/2021 0:00,2084.42,2245,2073.57,2165.33,831257.2328,1804733070
6/30/2021 0:00,2165.46,2287.78,2087.99,2275.68,910583.6032,1973676681
7/1/2021 0:00,2275.68,2275.93,2073.12,2106.41,787865.2514,1688043308
7/2/2021 0:00,2106.41,2160,2018.5,2154.13,672282.3748,1397269246
7/3/2021 0:00,2153.95,2240,2112.01,2226.99,569264.801,1248888441
7/4/2021 0:00,2226.99,2389.93,2189.58,2322.69,590656.2507,1365904900
7/5/2021 0:00,2322.69,2324.64,2157.32,2196.53,781806.3161,1753862827
7/6/2021 0:00,2196.85,2350,2193,2322.5,785330.1715,1803108194
7/7/2021 0:00,2322.51,2409,2291.9,2316.57,666501.3557,1570553095
7/8/2021 0:00,2316.25,2325.6,2084.79,2116.33,880265.0412,1926184139
7/9/2021 0:00,2116.32,2189.4,2046.51,2146.99,738611.363,1568646237
7/10/2021 0:00,2146.99,2194.82,2074.16,2110.69,499071.859,1058023795
7/11/2021 0:00,2110.68,2174,2081.02,2140.45,342294.403,727911535.3
7/12/2021 0:00,2140.54,2167.83,2006.68,2031.58,540630.1074,1126108847
7/13/2021 0:00,2031.57,2047.35,1918,1940.15,647388.2497,1287490852
7/14/2021 0:00,1940.44,2019.18,1865,1994.58,690505.6094,1342931974
7/15/2021 0:00,1994.41,2042.88,1881,1919.51,645271.3256,1251834410
7/16/2021 0:00,1919.54,1965,1850,1876.26,577068.8972,1097832472
7/17/2021 0:00,1876.47,1919.19,1844.45,1899.59,430300.5158,810628641.3
7/18/2021 0:00,1899.5,1993.79,1877.1,1891.64,534837.6365,1038104998
7/19/2021 0:00,1891.65,1919,1805,1818.73,547419.9377,1011627399
7/20/2021 0:00,1818.73,1841.34,1706,1786.03,786257.272,1386498470
7/21/2021 0:00,1786.03,2035.23,1747.55,1995.5,1115949.82,2138345814
7/22/2021 0:00,1995.5,2046,1947.62,2024.56,768854.3659,1536669129
7/23/2021 0:00,2024.27,2130.9,1993.22,2124.25,708160.9132,1455496732
7/24/2021 0:00,2124.26,2199.5,2105.58,2184.75,633075.1859,1360667032
7/25/2021 0:00,2184.9,2197.41,2105.93,2189.79,535630.27,1154562328
7/26/2021 0:00,2189.82,2433.65,2171.57,2228.08,1393738.163,3222622416
7/27/2021 0:00,2227.81,2319.26,2150.5,2299.49,906359.2348,2025582065
7/28/2021 0:00,2299.47,2345,2243.15,2300.9,718202.5773,1649860557
7/29/2021 0:00,2300.9,2400,2266.12,2382.92,499364.835,1157988359
7/30/2021 0:00,2382.93,2471.7,2315.92,2461.81,762577.288,1824191452
7/31/2021 0:00,2461.77,2553.86,2420.68,2531.05,507601.0503,1253810139
8/1/2021 0:00,2531.1,2697.61,2511.24,2555.69,853495.9408,2217485597
8/2/2021 0:00,2555.5,2666,2507,2606.93,726701.8495,1887684672
8/3/2021 0:00,2606.92,2632.44,2442.32,2509.04,792960.8438,1986976146
8/4/2021 0:00,2508.51,2772.71,2457.68,2724.78,954590.7536,2498364634
8/5/2021 0:00,2724.55,2843.98,2529.91,2826.99,1307720.207,3553456267
8/6/2021 0:00,2827.01,2946.75,2720.06,2891.58,825399.4864,2334160884
8/7/2021 0:00,2891.54,3171,2865.5,3160.31,1205277.101,3673732670
8/8/2021 0:00,3160.48,3189.99,2949.03,3011.85,966349.7058,2979960615
8/9/2021 0:00,3011.84,3186,2893.23,3160.52,1129584.616,3453771928
8/10/2021 0:00,3160.51,3233,3051.22,3141.66,880675.7444,2763516347
8/11/2021 0:00,3141.14,3274,3120.27,3160.5,732546.6043,2351996142
8/12/2021 0:00,3160.4,3239,2979.29,3045.96,737628.4581,2283938415
8/13/2021 0:00,3046.11,3327.83,3033.8,3322.32,579333.4032,1867199039
8/14/2021 0:00,3322.33,3330.98,3200,3263.16,486102.5379,1587713826
8/15/2021 0:00,3263.16,3320,3111.13,3307.09,565579.6777,1813755248
8/16/2021 0:00,3307.35,3335,3135.22,3146.53,635667.0542,2062860388
8/17/2021 0:00,3147.18,3290,2991.89,3011.72,804996.0697,2535149205
